id,request_id,timestamp,user_id,username,is_authenticated,role,session_id_hash,ip_address,user_agent,http_method,endpoint,path,action,action_type,is_sensitive,resource_type,resource_id,owner_id,permission,ownership_result,authorization_result,status_code,response_time_ms,file_size,export_item_count,export_total_size,label,scenario,run_id,severity,scenario_id,window_start,window_end,window_id
61,562a8d3110e74e44870af7df2fe6cdea,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,10.481,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
58,5e329a470c83445ea2c4142af85e853c,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.rename_file,/files/12/rename,rename_file,edit,False,file,12,2.0,OWNER,OWNER,allowed,302,8.984,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
46,5eef13f0352b4b999002ab247ecd7f02,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,302,11.808,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
48,63610659e7ae4abbaf4f429154898f4b,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/12/download,download_file,view_detail,False,file,12,2.0,OWNER,OWNER,allowed,200,5.605,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
60,6b0c50f1fd0b4a4baa7a7a9211f0850f,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.63,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
54,75aa3c05ce0548b8842c0f62f4e4920c,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.261,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
53,7e13e614b966493a8fc72a70db42b4fc,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.335,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
50,8df6e6d60dc747b6875ed89ffd85652e,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.937,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
56,8ef86252d92c4065a2e02ed48e8af819,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_api,/api/files/12,api_view_file_detail,view_detail,False,file,12,2.0,OWNER,OWNER,allowed,200,2.971,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
44,a9bbe8f1cdc5465687a179cd338371d2,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/6,view_file_detail,view_detail,False,file,6,2.0,OWNER,OWNER,allowed,200,4.905,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
43,d4b0801308d54186821fa7136543de02,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,7.845,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
47,e5837c5efe4d4a7c825ec44abac40ddf,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/7,view_file_detail,view_detail,False,file,7,2.0,OWNER,OWNER,allowed,200,5.57,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
57,ecf26d20c9be40d7a61cb200d3007405,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.rename_file,/files/12/rename,rename_file,edit,False,file,12,2.0,OWNER,OWNER,allowed,200,4.255,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
52,f67bc566f09743d2af226c2d6ee7957f,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,10.795,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
49,fee05cbc64414b769afab7ac70cb0f6c,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/8/download,download_file,view_detail,False,file,8,2.0,OWNER,OWNER,allowed,200,5.892,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
45,ffbcb9d2cddf4f5891a7e4403a1a3c2b,2026-07-17 14:21:41+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,200,7.685,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
66,019324ae79f54e529ad9cdf46104d3bc,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.126,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
65,09f65ef0fca6446fa46ea761b6650874,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.939,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
62,17c1a0b63b954681879f111733fb0bdd,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.205,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
67,22cebd3916ca4e758311efefdc9a5541,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.665,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
63,24dc50207f314ad5bbd2954a56e3c055,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.992,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
75,404c90ab0d034d8a9960a12d65042447,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.261,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
64,4a77da4bdb8245a2b88d7113731241ea,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.712,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
70,60167d68c551408895446d3e1cbea96a,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/2,view_file_detail,view_detail,False,file,2,2.0,OWNER,OWNER,allowed,200,6.381,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
68,7804dbdf8e044d1fb0ac37b086959316,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,12.326,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
79,7fefaa15090f45329f88d4c8e921ee7b,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.184,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
69,8793e530896c4a60b8a20de5fb0c0ef9,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,10.657,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
73,b999327c4dd04a4496cb5ea9c829b574,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.88,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
72,c6ed78e2cfa6420091f4cd92a4b0e07b,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/5/download,download_file,view_detail,False,file,5,2.0,OWNER,OWNER,allowed,200,7.467,103.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
71,c9215648e9d34118b83cbca62188fbb9,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/9/download,download_file,view_detail,False,file,9,2.0,OWNER,OWNER,allowed,200,5.948,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
78,d8a0cc777d514d0eb5ab7659619cf79e,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.766,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
74,db2bee31b1b64f5693e242f19876ba02,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.032,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
76,ddaaeb30f878412097c668cf2086325e,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.273,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
77,ec13c3c2b42d4aab98664b815edfad21,2026-07-17 14:21:42+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.export_files_csv,/files/export,export_files_csv,export,True,,,,,,allowed,200,15.167,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
97,1133fe953a004471beb0a714199c6fc3,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/1,view_file_detail,view_detail,False,file,1,2.0,OWNER,OWNER,allowed,200,9.737,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
86,1c41cb8e78374ec0808a73a89472c1e7,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_api,/api/files/9,api_view_file_detail,view_detail,False,file,9,2.0,OWNER,OWNER,allowed,200,5.517,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
87,35bb444471ed4a02a0cd1428da5423f2,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.rename_file,/files/9/rename,rename_file,edit,False,file,9,2.0,OWNER,OWNER,allowed,200,4.369,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
96,37f200d601fb4f7f9dc48da4d00de957,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/9,view_file_detail,view_detail,False,file,9,2.0,OWNER,OWNER,allowed,200,6.742,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
81,53b58e558be74054a8e13e5c97bcaf2a,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.032,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
88,6ceeccb184f64010a90621ea18f44d3e,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.rename_file,/files/9/rename,rename_file,edit,False,file,9,2.0,OWNER,OWNER,allowed,302,6.446,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
91,728693683c4041698b2c9e5efd5cb85e,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,11.358,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
83,75daa5c41e664b0d8f322ae8f6f9d123,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.569,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
93,8cc0eaeb692443d08056cf21234f2317,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.828,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
80,98e11ce174fe4b15b84af3ae819c6b36,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.616,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
82,a8954c0dde744438ad6b1d64692bfe4c,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.617,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
89,b7eed333300144468491652faa6b8983,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/10/download,download_file,view_detail,False,file,10,2.0,OWNER,OWNER,allowed,200,5.048,84.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
92,c736da2a1edc432b853ca25a5f3ab205,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.702,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
84,c7653f5ccea549e5a65a6fcf64db2b5c,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/5,view_file_detail,view_detail,False,file,5,2.0,OWNER,OWNER,allowed,200,4.951,103.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
90,cf8df753850a419d9f3c1017b61a92cf,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/9/download,download_file,view_detail,False,file,9,2.0,OWNER,OWNER,allowed,200,5.379,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
95,e1748e71eb0d4e2e80cb524ae486194b,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/1/download,download_file,view_detail,False,file,1,2.0,OWNER,OWNER,allowed,200,5.335,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
85,f268e6fb8b9e4db0886e9b417486469a,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.2,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
94,f87895dc39fe49319946c708912ec911,2026-07-17 14:21:43+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.118,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
